id,price,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,sqft_living15,sqft_lot15,recent_sells,beds_4more,has_basement,loc_north_west,loc_north_east
1962200435,1010000,1.0,1820,5400,1.5,0,0,3,8,1820,1923,2014,1820,5400,1,1,0,1,0
7221400285,265000,1.0,820,8423,1.0,0,2,3,6,820,1957,0,1960,9140,1,0,0,0,0
273900030,267500,1.5,1600,9072,1.0,0,0,4,7,1600,1963,0,1710,8000,1,0,0,0,0
2708450020,450000,2.5,3236,9608,2.0,0,0,3,10,3236,2005,0,3236,9660,0,1,0,0,0
4083306616,450000,1.5,960,1000,2.0,0,0,3,8,920,2008,0,1200,1297,1,0,1,1,0
3034200435,552625,2.0,2560,9390,1.0,0,0,5,8,1280,1957,0,1830,8169,0,1,1,1,0
7855000550,1100000,2.5,3830,13800,1.0,0,4,4,9,2030,1969,0,3460,9875,1,1,1,0,1
871000155,665000,1.0,1650,5102,1.0,0,0,4,8,1300,1953,0,1440,5102,1,0,1,1,0
8024201714,489000,1.75,2090,7667,1.0,0,2,3,7,1200,1952,0,1480,7666,1,0,1,1,0
2625069038,1450000,3.5,4300,108865,2.0,0,0,3,11,4300,2014,0,4650,107498,1,1,0,0,1
2324800350,860000,2.0,3740,32417,2.0,0,0,3,9,3740,2000,0,3180,32417,0,1,0,0,1
5450900010,993500,2.25,4070,23321,2.0,0,0,4,10,4070,1968,0,2820,10871,0,1,0,1,0
1822039225,665000,2.5,3136,54450,1.5,0,0,5,8,3136,1910,0,2300,54450,0,0,0,0,0
2460700700,252350,2.0,1650,7352,1.0,0,0,3,7,1160,1979,0,1710,7350,0,0,1,0,0
6679001060,279000,2.5,1660,7388,2.0,0,0,3,7,1660,2003,0,2240,6228,1,0,0,0,0
2422059111,291000,1.5,1860,60960,1.0,0,0,4,7,1140,1967,0,2170,82764,0,0,1,0,0
1250200345,230000,1.0,680,2400,1.0,0,0,4,6,680,1903,0,1470,3600,1,0,0,1,0
5589300370,282000,1.0,1200,11111,1.5,0,0,3,7,1200,1949,0,1350,9113,1,1,0,1,0
2021201000,980000,3.0,3680,5854,1.0,0,3,3,10,2060,1967,0,3140,5000,0,1,1,1,0
4302200336,300000,1.0,930,5160,1.5,0,0,5,6,930,1919,0,1060,5160,0,0,0,1,0
1328330290,328000,1.75,1990,7194,1.0,0,0,4,8,1400,1978,0,1820,7400,0,1,1,0,0
3438500781,330000,3.25,2120,6893,1.0,0,0,4,7,1060,1983,0,1380,6986,0,1,1,1,0
5453700020,910000,2.25,2180,9865,1.0,0,0,4,8,1660,1966,0,2600,10034,0,0,1,1,0
123039147,464950,2.0,2190,19800,1.0,0,0,3,7,2190,1994,0,1640,9719,1,0,0,1,0
8691310070,913000,2.5,3640,10576,2.0,0,0,3,11,3640,1999,0,3370,10351,0,1,0,0,1
6450303785,320000,1.0,1340,5175,1.0,0,0,3,7,940,1987,0,1020,5500,1,0,1,1,0
114100234,402500,2.25,2160,9540,2.0,0,0,3,8,2160,1979,0,1720,12593,1,0,0,1,0
9212900820,393820,2.0,1170,8251,1.0,0,0,3,7,1170,1941,0,1360,6798,0,0,0,1,0
4270600025,245000,1.75,2020,7902,1.0,0,0,3,7,1220,1962,0,2220,8819,0,1,1,1,0
7201600190,430000,1.75,1570,7650,1.0,0,0,3,7,1100,1975,0,1580,7650,1,1,1,0,1
521049227,950000,4.0,5635,9695,2.0,0,3,3,10,4360,2011,0,3726,9765,1,1,1,0,0
6300500479,410000,2.5,1509,1418,3.0,0,0,3,8,1509,2014,0,1509,1991,0,0,0,1,0
1432600100,218000,1.0,1140,7560,1.0,0,0,4,6,1140,1958,0,1300,7560,0,0,0,0,0
1024000109,295000,1.0,740,4459,1.0,0,2,3,5,740,1915,0,1490,4700,0,0,0,1,0
1430800100,356000,2.0,1600,12500,1.0,0,0,5,7,1600,1938,0,1260,8306,1,1,0,0,0
9164100125,533000,1.0,1550,4750,1.5,0,0,3,7,1550,1919,0,1320,4750,0,1,0,1,0
1925069183,425000,2.5,1340,10018,1.0,0,0,4,7,1340,1976,0,2520,13068,0,0,0,0,1
7852160080,760000,3.5,3720,13591,2.0,0,3,3,10,3720,2004,0,4210,14282,1,1,0,0,1
5317100780,1300000,3.25,2330,9687,2.0,0,3,3,9,2330,1918,0,3880,9017,0,1,0,1,0
4083304835,620000,1.0,990,4332,1.0,0,0,3,7,990,1909,0,1920,3420,1,0,0,1,0
9478400080,750000,2.5,2980,4930,2.0,0,0,3,9,2890,2000,0,2980,6099,0,1,1,0,1
4463400195,170000,1.0,1280,21750,1.5,0,0,5,6,1280,1912,0,1520,21750,0,0,0,0,0
4232901525,665000,1.0,1110,3200,1.0,0,0,3,7,1110,1925,0,1170,3600,0,0,0,1,0
3845101070,425996,2.5,2568,5000,2.0,0,0,3,9,2568,2014,0,2547,4500,1,1,0,0,0
1843130980,284000,2.5,2000,5390,2.0,0,0,3,7,2000,2003,0,2330,5390,0,1,0,0,0
3810000480,350000,1.75,2010,6150,2.0,0,0,5,7,2010,1939,0,1770,7380,0,0,0,0,0
7137960440,292500,2.5,1860,8709,2.0,0,0,3,8,1860,1994,0,1990,6825,1,1,0,0,0
1231001115,440000,1.0,1190,3400,1.0,0,0,4,7,990,1917,0,1180,4000,0,0,1,1,0
5101405340,460000,2.5,1830,8107,1.0,0,0,5,7,930,1946,0,1260,6960,0,0,1,1,0
3723800409,568000,2.0,2350,5080,1.5,0,0,3,8,1780,1929,0,1700,5080,0,0,1,1,0
8651430370,150000,1.0,1240,5200,1.0,0,0,3,6,1240,1969,0,870,5200,1,0,0,0,0
6135300010,248000,1.0,700,8301,1.0,0,0,3,6,700,1953,0,1250,8304,1,0,0,1,0
23520380,539000,1.75,1790,9860,1.0,0,0,4,7,1410,1978,0,1820,9555,0,0,1,0,1
2935400100,625000,1.75,2060,12558,1.0,0,0,4,7,1350,1984,0,1850,8722,0,0,1,0,1
6137500320,1229000,3.5,3770,37034,2.0,0,0,3,10,2830,1989,0,3200,36342,0,1,1,0,1
7841300230,324950,2.0,2160,4800,2.0,0,0,4,7,1290,1929,0,1570,4800,1,1,1,0,0
3521069051,330000,2.25,2380,122038,2.0,0,0,4,8,2380,1984,0,2030,48000,1,1,0,0,0
2621400080,275000,2.5,2120,6754,2.0,0,0,3,7,2120,1998,0,2120,6937,1,1,0,0,0
5104530240,346950,2.5,2040,4348,2.0,0,0,4,8,2040,2006,0,2380,4348,0,0,0,0,0
2022069200,455000,2.5,2210,49375,1.0,0,0,3,8,2210,1997,0,2670,49385,1,1,0,0,0
5469501850,402000,2.75,2950,15540,1.0,0,0,4,8,2120,1974,0,2840,17136,0,1,1,0,0
9206950110,369000,2.5,1320,1683,2.0,0,0,3,8,1270,2004,0,1320,2206,0,0,1,1,0
3298300210,435000,1.0,940,7590,1.0,0,0,4,6,940,1959,0,1250,7590,1,0,0,0,1
2810600015,400000,1.0,910,4000,1.0,0,0,3,7,910,1918,0,1060,1346,1,0,0,1,0
7298050090,510000,4.0,3530,10935,2.0,0,0,3,10,3530,1992,0,3360,11250,0,1,0,0,0
7202290620,461000,2.5,1690,3026,2.0,0,0,3,7,1690,2002,0,1650,3161,1,0,0,0,1
3211290370,463000,2.5,1640,29970,2.0,0,0,3,7,1640,1992,0,1580,28399,0,0,0,0,1
1591600506,479000,2.25,2270,9464,1.5,0,0,4,7,1520,1940,0,1770,9464,1,1,1,1,0
2827100070,290000,1.0,1330,8184,1.5,0,0,3,7,1330,1949,0,1220,660,1,1,0,1,0
2482410130,335000,1.75,2430,9133,1.0,0,0,4,7,1410,1978,0,1980,9592,0,0,1,0,0
4364200125,530000,1.75,2120,7680,1.0,0,0,5,6,1130,1948,0,1220,7680,1,0,1,1,0
6388910730,555000,2.5,2480,8676,2.0,0,0,4,8,2480,1989,0,2540,9496,0,0,0,0,0
7436500120,529000,1.75,1500,7367,1.0,0,0,3,8,1500,1974,0,1920,7579,1,0,0,0,1
1822059156,680000,3.5,3650,103672,1.0,0,0,3,10,2050,2011,0,2550,16140,1,0,1,0,0
9432750190,460000,2.5,2080,17532,2.0,0,0,3,9,2080,1996,0,2550,12560,1,1,0,0,0
2205700405,479000,1.0,1340,13750,1.0,0,0,4,7,1340,1955,0,1430,11400,0,0,0,0,1
6056111370,340000,1.75,1270,1916,2.0,0,0,3,8,1270,2012,0,1140,1916,1,0,0,1,0
3205500160,524000,1.0,1980,7015,1.0,0,0,3,7,1260,1973,0,1570,7626,1,1,1,1,0
6139100076,330000,2.0,1820,9450,1.0,0,0,3,7,1100,1962,0,1540,9450,1,1,1,1,0
723069135,499000,1.75,2040,114562,1.0,0,0,4,7,2040,1968,0,1850,94960,0,0,0,0,1
4123830070,363000,2.0,1750,7000,1.0,0,0,3,8,1750,1993,0,1840,6969,1,0,0,0,0
2472920740,440000,2.5,2880,7386,2.0,0,0,4,9,2880,1987,0,2420,7663,1,1,0,0,0
6134500220,583800,2.5,2480,6600,2.0,0,0,3,8,2480,2002,0,2310,6656,0,0,0,0,1
2734100395,380000,1.0,760,4000,1.5,0,0,3,6,760,1910,0,1130,4000,1,0,0,1,0
3574800090,446950,2.5,2250,7945,1.0,0,0,4,7,1360,1977,0,1820,7866,1,1,1,1,0
3126049107,577500,1.0,1640,5515,1.0,0,0,4,7,940,1926,0,2054,5515,1,0,1,1,0
669000210,1165000,2.5,2670,5000,2.0,0,3,5,9,2000,1942,1995,2320,5000,0,0,1,1,0
1139000620,385000,1.0,770,7554,1.0,0,0,3,6,770,1946,0,1390,7500,0,0,0,1,0
3825311190,678000,2.5,2640,5964,2.0,0,0,3,9,2640,2003,0,2680,5211,0,0,0,0,1
7300400320,340000,2.5,2810,6481,2.0,0,0,3,9,2810,1998,0,2660,6958,1,1,0,0,0
9407150250,280000,2.5,1600,7936,2.0,0,0,3,7,1600,1996,0,1830,7936,0,0,0,0,0
3679400503,330000,1.75,1300,958,2.0,0,0,3,7,840,2011,0,1340,1254,1,0,1,1,0
9169100130,502000,1.0,1570,4704,1.5,0,1,3,8,1570,1931,0,1820,4704,0,0,0,1,0
8091800140,375000,2.5,2210,9427,2.0,0,0,3,7,2210,1999,0,1770,8770,0,1,0,0,0
9547201155,567500,1.0,1440,3060,1.5,0,0,4,7,1440,1910,0,1440,3570,0,0,0,1,0
4154302045,376000,1.0,880,2400,1.0,0,0,3,6,760,1918,0,1180,6300,1,0,1,1,0
6638900265,812000,2.5,2270,5000,2.0,0,0,3,9,2270,2014,0,1210,5000,0,1,0,1,0
1423069063,464950,2.5,2230,64438,1.0,0,0,4,7,1230,1978,0,2230,71002,0,1,1,0,1
3335000025,468000,2.0,1570,6300,1.0,0,0,3,7,820,1953,2005,1510,4281,1,0,1,1,0
9269200650,314000,1.0,720,4920,1.0,0,0,3,6,720,1941,0,670,4920,1,0,0,1,0
1781500180,390000,1.0,1080,4725,1.5,0,0,3,7,1080,1944,0,1520,4961,1,0,0,1,0
9211500520,239950,1.75,1670,6900,1.0,0,0,3,7,1170,1978,0,1740,7000,0,0,1,0,0
1853080150,890776,2.75,3170,8093,2.0,0,0,3,9,3170,2014,0,3210,7062,0,1,0,0,1
2767704756,470000,3.5,1280,1257,2.0,0,0,3,8,1040,2000,0,1280,1249,1,0,1,1,0
2206700295,453000,1.0,1210,9473,1.0,0,0,5,7,1210,1955,0,1700,11465,0,0,0,0,1
2557000380,287500,2.5,2570,9000,1.0,0,0,4,8,1590,1979,0,2120,8571,0,1,1,0,0
11520200,750000,2.5,3020,13122,2.0,0,0,3,9,2540,1997,0,3020,10873,0,1,1,0,1
3832710680,215000,2.0,1540,7575,1.0,0,0,4,7,1040,1978,0,1720,7575,0,1,1,0,0
5230300210,299000,1.0,1040,9514,1.0,0,0,4,7,1040,1969,0,1040,9514,1,0,0,0,1
6447300225,1880000,2.75,2620,17919,1.0,0,1,4,9,2620,1949,0,3400,14400,1,0,0,1,0
5035300325,1810000,2.25,2910,15626,1.5,0,0,4,9,2510,1923,0,2370,6519,1,0,1,1,0
7853301660,710000,3.25,3920,8572,2.0,0,0,3,9,3920,2007,0,3335,7258,1,1,0,0,1
5411800250,367000,1.0,810,7000,1.0,0,0,3,7,810,1968,0,1820,7589,0,0,0,0,1
7203210170,702000,2.5,2650,6240,2.0,0,0,3,8,2650,2013,0,2640,6524,0,1,0,0,1
4302200415,339888,1.75,1440,6144,1.0,0,0,5,6,720,1947,0,960,5160,1,1,1,1,0
7942100290,199000,1.75,1050,9871,1.0,0,0,5,7,1050,1968,0,1300,10794,0,0,0,0,0
3629860160,825000,2.5,3760,5260,2.0,0,0,3,9,3230,2002,0,3080,5312,1,0,1,0,1
1423069076,560000,2.0,2870,95396,1.0,0,0,4,9,1350,1980,0,2870,102366,0,0,1,0,1
525049085,575000,1.75,1720,4050,1.0,0,0,5,7,860,1906,0,1720,4410,0,0,1,1,0
3306200230,147000,1.5,1480,9606,1.0,0,0,4,7,1100,1964,0,1600,9619,1,0,1,0,0
2193310300,510000,2.0,1430,9250,1.0,0,0,4,8,990,1983,0,1830,8003,1,0,1,0,1
7978800621,229000,1.0,1370,56628,1.0,0,0,3,7,1370,1942,0,1768,8702,0,0,0,0,0
4027700632,475000,2.75,1980,11443,1.0,0,0,5,7,1980,1952,0,2080,15700,0,1,0,1,0
1761100190,225000,2.25,1470,6808,1.0,0,0,3,7,1160,1984,0,1570,7881,0,0,1,0,0
2749600245,640000,2.0,1380,4800,1.0,0,0,3,7,1380,1948,0,1740,5640,0,0,0,1,0
322069141,462000,2.5,2640,47480,1.0,0,0,4,8,1590,1979,0,2390,67415,1,1,1,0,0
1900000035,212000,1.0,620,7620,1.0,0,0,3,6,620,1926,0,1160,7620,1,0,0,0,0
3361400190,190000,1.0,1040,8910,1.0,0,0,3,6,1040,1943,0,1330,9720,1,0,0,1,0
1604602050,460000,2.5,1610,2527,2.0,0,2,3,9,1080,2005,0,1610,4173,0,0,1,1,0
9421500160,495000,1.5,1810,7998,1.0,0,0,3,8,1210,1960,0,1830,7763,1,1,1,1,0
7788400180,261000,1.0,1660,11200,1.0,0,0,3,7,1660,1957,0,1380,10875,0,0,0,0,0
1566100625,450000,2.25,1610,8296,2.0,0,0,3,8,1610,1978,0,1610,8288,0,0,0,1,0
3861500340,279900,1.75,1580,6620,1.0,0,0,3,7,1580,1988,0,1580,8137,0,0,0,0,0
2524069072,243800,1.0,1140,27760,1.0,0,0,4,6,1140,1981,0,1690,87300,0,0,0,0,1
3013300980,640500,1.0,1070,4505,1.0,0,2,4,7,1070,1919,0,1380,4505,1,0,0,1,0
4191500130,687500,2.75,3320,10500,1.0,0,0,4,7,2020,1963,0,1840,10425,0,1,1,1,0
9407150130,240000,2.5,1980,7264,2.0,0,0,3,7,1980,1996,0,1600,6380,1,1,0,0,0
3904902500,675000,2.5,2940,14071,2.0,0,0,3,9,2940,1986,0,2670,10982,1,1,0,0,1
9510900140,305000,2.5,1900,7000,1.0,0,0,2,7,1420,1968,0,1600,7600,1,1,1,0,0
3368900084,275000,1.0,1080,6000,1.0,0,0,4,7,1080,1952,0,1200,7210,0,0,0,1,0
4254000540,469950,2.75,2530,14178,2.0,0,0,3,8,2530,1997,0,2530,14055,0,1,0,0,1
2767603250,622000,2.25,1550,1919,3.0,0,0,3,8,1550,2003,0,1550,2918,1,0,0,1,0
2923501130,588000,2.25,2580,7344,2.0,0,0,3,8,2580,1977,0,2390,7507,0,1,0,0,1
9183703045,275000,2.0,2220,8229,1.5,0,0,4,7,2220,1958,0,1660,8396,1,1,0,0,0
5279100675,313000,1.0,1180,4900,1.0,0,0,5,6,1180,1954,0,1650,7121,1,0,0,0,1
3905080310,509950,2.5,1880,4668,2.0,0,0,3,8,1880,1993,0,2060,4668,0,0,0,0,1
2461900375,685000,2.5,2770,6000,2.0,0,0,3,8,2400,1993,0,2120,6000,1,1,1,1,0
3346300356,740000,2.75,3050,7520,2.0,0,0,3,8,3050,2014,0,2180,10800,1,1,0,0,0
1865000110,365000,2.5,2540,6688,2.0,0,0,3,9,2540,2002,0,2810,6776,0,1,0,0,0
9264930400,325900,2.5,2040,9765,2.0,0,0,3,8,2040,1985,0,2350,10150,1,0,0,0,0
3447000100,645000,2.5,2250,10696,2.0,0,0,3,8,2250,1996,0,2340,13286,1,1,0,0,1
2313900510,532500,1.75,1330,5000,2.0,0,0,4,7,1210,1909,0,1500,4000,1,0,1,1,0
7518507330,535610,1.0,1610,5100,1.5,0,0,5,7,1010,1901,0,1270,5100,0,0,1,1,0
9368700270,137900,1.75,1160,5082,1.0,0,0,3,6,580,1942,0,1730,6000,1,0,1,0,0
1137400420,369950,2.5,2050,4502,2.0,0,0,3,7,2050,2005,0,2480,4504,1,1,0,0,0
2023069054,361550,1.75,1160,257875,1.0,0,0,2,7,1160,1980,0,1420,15450,1,0,0,0,0
2141320230,710000,2.25,2000,8068,2.0,0,0,5,8,2000,1976,0,2080,7837,1,1,0,0,1
9536601295,340000,1.75,1730,11986,1.0,0,3,5,6,1730,1918,0,2490,9264,0,0,0,0,0
2424400130,352500,2.25,1410,14110,1.0,0,2,3,7,1170,1987,0,1560,18336,0,0,1,0,1
5210200081,523000,1.0,1440,8681,1.5,0,0,3,7,1440,1937,0,1700,7770,1,0,0,1,0
4443800785,481000,1.0,1620,3880,1.0,0,0,4,7,920,1924,0,1330,3880,1,0,1,1,0
7292700005,485000,1.75,3220,7392,1.0,0,0,4,8,2010,1959,0,1660,8363,0,1,1,1,0
9834201205,385000,1.0,620,5100,1.0,0,0,3,6,620,1954,0,1540,2676,1,0,0,1,0
3275800050,242000,1.5,1640,8922,1.0,0,0,4,7,1640,1963,0,1540,9040,1,0,0,1,0
6926700654,700000,2.0,1490,713,3.0,0,0,3,9,1490,2014,0,1490,1110,0,0,0,1,0
7511000140,994000,2.5,3470,20445,2.0,0,0,4,10,3470,1963,0,3360,21950,0,1,0,1,0
6821101895,680000,1.0,2140,6000,1.0,0,0,4,7,1070,1946,0,1560,6000,1,0,1,1,0
8964800695,1450000,1.75,2230,13529,1.0,0,0,3,9,2230,1949,0,2230,11900,1,0,0,1,0
6821100195,830000,3.0,2020,6000,1.0,0,0,3,8,1220,1968,2015,1400,6000,1,1,1,1,0
1226059105,545000,2.25,2390,40510,1.0,0,0,4,8,2390,1969,0,3200,36989,0,1,0,0,1
2806300070,975000,4.0,4850,36450,2.0,0,0,3,10,4850,1977,0,3850,35325,0,1,0,0,1
1720069029,349990,1.0,1350,165092,1.0,0,3,5,6,1350,1925,0,2300,211266,1,0,0,0,0
6384300020,494000,2.5,1830,7345,1.0,0,0,4,8,1540,1973,0,1990,7700,0,1,1,1,0
8928100125,550000,2.75,1690,6090,1.5,0,0,3,7,1400,1945,0,1820,6090,1,1,1,1,0
8562770720,589999,2.5,2140,3628,2.0,0,0,3,8,1960,2006,0,2280,2812,1,0,1,0,1
8650300130,630000,2.5,2540,4727,2.0,0,0,3,9,2540,1999,0,3640,5129,0,1,0,1,0
2126059172,491500,2.25,1560,12000,1.0,0,0,4,7,1110,1968,0,2190,4612,1,0,1,1,0
8812401450,660000,3.0,2920,3745,2.0,0,0,4,7,1860,1913,0,1810,3745,1,1,1,1,0
6646200280,561600,2.5,2350,6624,2.0,0,0,3,9,2350,1990,0,2590,11240,0,1,0,0,1
4021100045,550000,2.0,2380,17950,2.0,0,0,4,8,2110,1934,0,2030,23900,0,0,1,1,0
1155620190,430000,2.25,1790,7203,1.0,0,0,4,7,1110,1973,0,2270,9000,0,1,1,1,0
6061000010,323000,2.75,2230,50094,1.0,0,2,4,7,1330,1977,0,2230,40770,1,1,1,0,0
3362400472,403000,1.0,720,3255,1.0,0,0,4,6,720,1905,0,1430,3170,1,0,0,1,0
9558020240,475000,2.75,3080,6600,2.0,0,0,3,9,3080,2002,0,3080,6600,1,1,0,0,0
7309100270,580000,1.75,1720,6975,1.0,0,0,3,8,1420,1975,0,2210,7875,0,1,1,0,1
7137950210,342000,2.5,2380,7792,2.0,0,0,3,8,2380,1993,0,2260,7378,1,1,0,0,0
7849200635,235000,1.0,900,28800,1.0,0,0,1,6,900,1928,0,1360,7200,0,0,0,0,1
1311200460,265000,1.5,2050,7100,1.0,0,0,3,7,1050,1963,0,1950,7350,0,1,1,0,0
284000095,1200000,2.25,2160,17861,2.0,1,4,4,9,2160,1956,0,2660,18530,0,0,0,1,0
1509700050,300000,2.5,1960,9898,2.0,0,0,3,8,1960,2001,0,2130,7662,0,1,0,0,0
3438503014,230000,1.0,870,7020,1.0,0,0,4,6,570,1942,0,1730,7020,1,0,1,1,0
9406450090,293000,2.25,2360,6260,2.0,0,0,3,7,2360,1998,0,2144,6773,1,1,0,0,0
5096300140,398500,2.5,1630,1971,2.0,0,0,3,8,1630,1996,0,1630,3451,1,0,0,1,0
8923600020,1880000,3.5,4390,6220,2.0,0,3,3,9,3170,2013,0,2740,6448,0,1,1,1,0
809001070,550000,1.0,1520,2500,1.5,0,0,3,8,1520,1912,0,1880,3600,1,0,0,1,0
2291400342,280000,2.25,1358,1141,3.0,0,0,3,7,1358,2007,0,1358,1196,1,0,0,1,0
644210020,780000,2.5,3020,15164,1.0,0,0,4,8,1730,1976,0,2600,11556,1,1,1,1,0
6700390090,255950,2.5,1720,3676,2.0,0,0,3,7,1720,1992,0,1720,3510,0,0,0,0,0
5631500285,659950,2.5,2990,9413,2.0,0,0,3,10,2990,2006,0,1940,9600,1,0,0,1,0
104560120,304400,2.75,2140,8100,2.0,0,0,4,7,2140,1990,0,1960,7002,0,1,0,0,0
6413100311,390000,2.0,1080,7236,1.0,0,0,5,7,1080,1947,0,1120,8008,0,0,0,1,0
2558700090,455000,2.5,2240,7770,1.0,0,0,3,7,1340,1978,0,1820,7770,0,1,1,1,0
1471590060,661000,2.5,2496,8058,2.0,0,0,3,9,2496,1998,0,2496,7757,0,1,0,0,1
8914100170,610000,2.5,2910,12283,2.0,0,2,3,10,2910,1993,0,2680,22499,0,0,0,0,0
5652601035,285000,1.75,1150,6423,1.0,0,0,3,5,590,1927,0,1150,8367,1,0,1,1,0
7852120140,695000,3.5,3510,9364,2.0,0,0,3,10,3510,2001,0,3510,9161,0,1,0,0,1
6163900952,357500,1.75,1630,9403,1.0,0,0,3,7,1630,1983,0,1430,8461,1,0,0,1,0
5215200050,750000,2.5,2960,69351,2.0,1,3,4,9,2960,1990,0,2350,41433,0,0,0,0,0
6352600490,820000,3.5,2770,8049,2.0,0,0,3,9,2770,2002,0,3410,7447,1,1,0,0,1
3912000020,745000,2.0,2290,5001,1.0,0,0,4,7,1490,1960,0,1230,5001,1,0,1,1,0
8830400135,264950,1.5,1470,11599,1.0,0,0,3,7,1070,1967,0,1580,9760,1,0,1,0,0
5467500040,390000,1.75,2180,7560,1.0,0,0,4,7,1560,1962,0,1810,7352,1,1,1,1,0
9406570300,382500,2.5,2980,8786,2.0,0,0,3,8,2980,2003,0,2980,6718,0,1,0,0,0
2025770310,785000,3.5,4500,21870,2.0,0,0,3,10,4500,2004,0,4670,23058,0,0,0,0,0
1939120450,657500,2.5,2670,10496,2.0,0,0,3,9,2670,1989,0,2490,8636,0,0,0,0,1
7524900003,3278000,1.75,6840,10000,2.5,1,4,3,11,4350,2001,0,3120,12300,1,0,1,0,1
3755000120,360000,1.0,1120,10500,1.0,0,0,4,7,1120,1966,0,1320,10500,1,0,0,1,0
2473002850,515000,2.5,3810,15916,1.5,0,0,5,8,3810,1967,0,2470,11662,1,1,0,0,0
7625703945,345000,1.0,1080,7775,1.0,0,0,3,6,1080,1955,0,1730,7350,0,0,0,1,0
9477000190,445000,2.25,1860,7200,1.0,0,0,4,7,1240,1977,0,1560,7630,0,0,1,1,0
1727500230,415000,1.75,1640,6435,1.0,0,0,3,7,1190,1972,0,1770,6930,1,0,1,1,0
7011201087,385000,1.75,1220,1450,1.0,0,0,3,6,620,1905,0,1660,2960,0,0,1,1,0
5561300750,518000,2.25,2640,34870,1.0,0,0,3,8,1770,1977,0,2500,35580,0,1,1,0,1
3969300030,165000,1.0,1000,7134,1.0,0,0,3,6,1000,1943,0,1020,7138,0,1,0,0,0
8097000330,359950,2.75,2540,8604,2.0,0,0,3,8,2540,1991,0,2260,7438,0,0,0,0,0
2025049064,796000,1.0,1980,3243,1.5,0,0,3,8,1980,1912,0,1380,1249,0,0,0,1,0
985001321,291000,1.0,1590,24330,1.5,0,0,3,6,1140,1942,0,1000,16228,1,1,1,0,0
1775500050,440000,1.0,1160,64469,1.0,0,0,3,7,1160,2009,0,1580,48352,1,0,0,0,1
8849300160,345000,2.5,2280,8190,1.0,0,3,3,7,1390,1983,0,1990,9000,1,1,1,0,0
2316400285,495000,3.5,2490,18042,2.0,0,0,3,8,2490,2003,0,1960,21107,1,1,0,0,0
2423020180,670000,2.25,2040,7031,2.0,0,0,3,8,2040,2012,0,1670,7031,1,1,0,1,0
7128300500,495000,2.25,2100,3000,2.0,0,0,3,7,2100,1996,0,1650,4500,1,0,0,1,0
9512501400,447000,1.0,1270,8800,1.0,0,0,3,7,1270,1968,0,1560,8250,0,0,0,0,1
5490210670,449950,2.5,2070,7312,1.0,0,0,4,7,1230,1977,0,1770,7668,0,1,1,0,1
9527000330,508000,2.75,2890,7500,1.0,0,0,4,8,1830,1976,0,1880,7500,0,1,1,1,0
1972200326,562000,2.25,1300,1314,3.0,0,0,3,8,1300,2008,0,1300,1312,1,0,0,1,0
4151800195,650000,1.0,1410,4840,1.0,0,2,4,6,1230,1942,0,1410,5400,1,0,1,1,0
4046500320,342000,1.75,1660,16275,2.0,0,0,3,7,1660,1990,0,1520,16275,1,0,0,0,1
8161020050,445000,2.5,2690,21883,2.0,0,0,3,8,2690,1994,0,2370,21781,1,0,0,0,1
2891000750,222000,2.0,1200,6074,1.0,0,0,3,7,1200,1968,0,1430,6338,0,0,0,0,0
3426049031,870000,4.25,3010,4887,2.0,0,3,4,10,1940,1951,1996,2540,9375,0,1,1,1,0
7387500195,367000,1.0,1820,5500,1.5,0,0,3,6,1820,1947,0,1140,5500,1,1,0,1,0
6303400395,325000,0.75,410,8636,1.0,0,0,2,4,410,1953,0,1190,8636,1,0,0,1,0
638100015,445000,2.0,1540,67953,1.0,0,0,3,7,1540,1997,0,1250,9100,1,0,0,0,0
4107100204,2135000,3.25,3860,17820,1.0,0,4,4,10,2630,1975,0,4590,23760,0,1,1,1,0
537000255,302000,1.75,1170,8200,1.0,0,0,4,6,780,1937,0,1780,9020,1,0,1,0,0
985001266,250000,1.5,2210,11111,1.5,0,0,3,7,2210,1934,0,1250,8422,1,0,0,0,0
1137410040,515000,2.5,3200,6473,2.0,0,0,3,7,3200,2005,0,2480,6140,0,1,0,0,0
7229900250,228000,1.0,1000,16376,1.0,0,0,3,7,1000,1959,0,1420,16192,1,0,0,0,0
3905100840,500000,2.25,1580,4379,2.0,0,0,4,8,1580,1994,0,1770,4187,0,0,0,0,1
8100400160,700000,2.25,2330,11424,2.0,0,0,4,8,2330,1984,0,2050,11448,1,0,0,0,1
1346300150,3300000,4.0,7710,11750,3.5,0,0,5,12,6090,1904,0,4210,8325,1,1,1,1,0
1443501020,163250,1.0,770,8150,1.0,0,0,3,6,770,1951,0,1140,8550,1,0,0,1,0
5490700035,325000,1.5,1870,7220,2.0,0,0,3,7,1870,1956,0,1550,7592,0,1,0,1,0
1954600050,630000,1.75,2490,24969,1.0,0,2,4,8,1540,1959,0,2790,15600,0,1,1,0,0
8122100690,449000,2.5,1850,5040,1.0,0,0,3,7,1230,1930,2013,1010,5040,0,1,1,1,0
3663000070,600000,2.25,1900,46609,1.5,0,0,4,7,1440,1969,0,2460,43560,0,0,1,0,1
5101406375,580000,1.75,1950,10633,1.0,0,0,3,7,1250,1978,0,1290,6380,1,0,1,1,0
